id_contrato,id_cliente,data_referencia,inadimplente_30d,n_parcelas,valor_parcela,renda_declarada_tratada,canal_venda,tenure_dias,comprometimento_renda,qtd_contratos_parcelados,qtd_compras,ticket_medio_compras,qtd_compra_informatica,qtd_compra_moveis,qtd_compra_eletro,qtd_compra_cama_mesa_banho,dias_desde_ultima_compra,qtd_parcelas_vencidas,qtd_parcelas_pagas,qtd_parcelas_pendentes,qtd_atrasos_positivos,qtd_atrasos_pagos,payment_late_rate,payment_mean_delay,payment_max_delay,payment_sum_delay,payment_mean_delay_paid,payment_max_delay_paid,qtd_sac_telefone,qtd_sac_whatsapp,qtd_sac_loja,qtd_sac_site,score_bureau,tem_consulta_bureau,dias_desde_consulta_bureau
C01940,CLI00084,2025-06-30,1,12,142.36,1572.98,Loja física,353,0.09050337575811518,3,4,908.8599999999999,1,0,1,2,487.0,11,11,0,6,6,0.5454545454545454,6.0,25,66,11.0,25.0,1,0,0,0,598,1,355
C01941,CLI02150,2026-01-27,0,10,146.82,2416.95,Loja física,143,0.06074598150561659,1,0,,0,0,0,0,,4,4,0,1,1,0.25,1.0,4,4,4.0,4.0,0,0,0,0,827,1,146
C01942,CLI01877,2025-09-01,1,6,109.56,1779.52,Loja física,173,0.06156716417910448,2,1,1001.61,1,0,0,0,401.0,5,5,0,4,4,0.8,8.0,20,40,10.0,20.0,0,0,0,0,595,1,175
C01943,CLI00636,2025-01-13,1,6,459.73,5393.6,Loja física,173,0.085236205873628,1,2,853.38,1,0,0,1,149.0,5,5,0,3,3,0.6,8.6,21,43,14.333333333333334,21.0,0,0,0,0,676,1,174
C01944,CLI01555,2025-10-11,0,10,189.49,1887.28,Loja física,293,0.100403755669535,1,1,385.2,0,1,0,0,555.0,9,9,0,4,4,0.4444444444444444,7.555555555555555,21,68,17.0,21.0,1,0,0,0,824,1,293
C01945,CLI00695,2026-02-05,1,18,74.24,2123.67,Loja física,473,0.034958350402840364,3,8,1456.92875,3,2,1,2,36.0,15,15,0,8,8,0.5333333333333333,5.133333333333334,21,77,9.625,21.0,1,0,0,0,739,1,476
C01946,CLI01603,2026-01-15,1,18,130.77,2328.23,Loja física,113,0.05616713125421458,2,1,725.61,1,0,0,0,96.0,3,3,0,2,2,0.6666666666666666,12.0,20,36,18.0,20.0,0,0,0,0,360,1,116
C01947,CLI01700,2025-11-22,1,6,381.52,1805.03,Loja física,173,0.21136490806246988,1,1,189.68,0,1,0,0,344.0,5,5,0,3,3,0.6,6.8,16,34,11.333333333333334,16.0,0,0,0,0,651,1,173
C01948,CLI00495,2025-05-01,1,6,411.18,1541.56,Loja física,173,0.2667298061703729,1,1,552.63,1,0,0,0,660.0,5,5,0,5,5,1.0,18.6,26,93,18.6,26.0,1,1,1,0,735,1,174
C01949,CLI00140,2026-01-27,0,12,202.3,2592.83,Loja física,263,0.0780228553356757,3,5,1453.334,1,1,1,2,492.0,8,8,0,1,1,0.125,0.125,1,1,1.0,1.0,0,0,0,0,819,1,263
C01950,CLI02623,2026-01-27,0,12,68.94,3666.18,Loja física,113,0.018804314027134512,2,1,1009.22,1,0,0,0,874.0,3,3,0,2,2,0.6666666666666666,9.333333333333334,23,28,14.0,23.0,0,0,0,0,514,1,114
C01951,CLI01234,2026-01-13,1,18,92.56,2306.97,Loja física,113,0.04012189148536826,2,1,292.7,0,0,1,0,1144.0,3,3,0,1,1,0.3333333333333333,0.6666666666666666,2,2,2.0,2.0,0,0,1,0,591,1,114
C01953,CLI00762,2026-01-31,1,10,461.15,2894.16,Loja física,263,0.15933811537717335,2,2,795.135,0,1,1,0,845.0,8,8,0,4,4,0.5,1.75,9,14,3.5,9.0,0,2,0,0,738,1,265
C01954,CLI00965,2025-10-18,0,12,64.04,4803.51,Site,353,0.013331917701847192,2,0,,0,0,0,0,,11,11,0,4,4,0.36363636363636365,4.636363636363637,25,51,12.75,25.0,0,0,0,0,668,1,353
C01955,CLI01235,2026-01-02,1,10,149.35,1615.98,Loja física,293,0.09242069827596876,1,1,912.46,0,0,0,1,863.0,9,9,0,7,7,0.7777777777777778,14.11111111111111,26,127,18.142857142857142,26.0,0,0,0,0,447,1,296
C01956,CLI00217,2025-04-23,1,10,98.83,3534.29,Site,293,0.027963183553132313,2,1,651.47,0,0,1,0,243.0,9,9,0,3,3,0.3333333333333333,0.6666666666666666,2,6,2.0,2.0,1,0,0,0,741,1,296
C01957,CLI02588,2026-01-22,1,18,110.02,6454.19,Loja física,143,0.017046290859116325,3,1,600.25,0,0,0,1,84.0,4,4,0,3,3,0.75,6.5,19,26,8.666666666666666,19.0,0,0,0,0,738,1,146
C01958,CLI01999,2025-10-28,0,12,105.36,5287.88,Site,353,0.01992480918629016,3,2,1088.375,0,1,0,1,106.0,11,11,0,3,3,0.2727272727272727,0.36363636363636365,2,4,1.3333333333333333,2.0,1,0,0,0,763,1,356
C01959,CLI00066,2024-12-21,1,6,412.88,2692.66,Televendas,173,0.15333536354385627,1,1,1224.3,0,0,1,0,98.0,5,5,0,4,4,0.8,13.6,25,68,17.0,25.0,0,3,0,0,586,1,175
C01960,CLI02038,2026-01-19,0,10,276.28,3504.92,Loja física,293,0.07882633555116807,2,3,848.8000000000001,1,1,0,1,104.0,9,9,0,4,4,0.4444444444444444,2.3333333333333335,11,21,5.25,11.0,0,0,0,0,630,1,294
C01961,CLI01591,2026-01-14,0,24,81.12,3160.81,Televendas,503,0.025664307566731315,3,1,1768.53,1,0,0,0,367.0,16,16,0,8,8,0.5,2.625,25,42,5.25,25.0,0,0,0,0,696,1,504
C01962,CLI02275,2026-02-03,1,18,130.65,1817.59,Televendas,443,0.07188089723204903,2,4,548.585,2,1,1,0,426.0,14,14,0,8,8,0.5714285714285714,7.285714285714286,19,102,12.75,19.0,0,1,0,0,520,1,443
C01963,CLI02516,2026-01-15,0,10,267.79,3252.45,Loja física,293,0.08233485526295563,1,3,550.2566666666667,2,1,0,0,263.0,9,9,0,2,2,0.2222222222222222,0.2222222222222222,1,2,1.0,1.0,0,0,0,1,826,1,295
C01964,CLI00079,2026-02-01,0,24,273.59,4171.57,Loja física,473,0.06558442025424481,3,2,1623.105,0,1,1,0,17.0,15,15,0,4,4,0.26666666666666666,1.8666666666666667,22,28,7.0,22.0,0,0,0,0,807,1,476
C01965,CLI01750,2025-10-18,0,6,101.57,1376.43,Loja física,173,0.07379234686834782,2,2,971.49,0,1,0,1,287.0,5,5,0,1,1,0.2,4.2,21,21,21.0,21.0,0,0,0,0,749,1,175
C01966,CLI02487,2026-01-27,0,10,81.24,3400.96,Site,113,0.023887372977041774,2,3,538.38,0,1,1,1,314.0,3,3,0,1,1,0.3333333333333333,0.3333333333333333,1,1,1.0,1.0,0,1,0,0,661,1,116
C01967,CLI01461,2026-01-10,1,10,399.78,1378.24,Loja física,233,0.29006559089853723,1,1,977.35,1,0,0,0,798.0,7,7,0,5,5,0.7142857142857143,8.285714285714286,21,58,11.6,21.0,1,0,0,0,523,1,234
C01968,CLI00515,2025-06-07,1,6,1076.9,3260.37,Site,173,0.3302999352834188,3,4,2136.165,1,2,0,1,64.0,5,5,0,5,5,1.0,16.6,24,83,16.6,24.0,0,1,0,0,593,1,175
C01970,CLI02486,2025-06-01,0,6,174.26,1618.46,Loja física,173,0.10767025443940535,1,1,877.61,0,0,1,0,628.0,5,5,0,2,2,0.4,0.6,2,3,1.5,2.0,0,0,0,0,691,1,175
C01971,CLI01629,2025-10-12,0,12,241.27,2327.08,Loja física,353,0.1036792890661258,2,2,760.375,0,0,1,1,565.0,11,11,0,1,1,0.09090909090909091,0.09090909090909091,1,1,1.0,1.0,0,0,0,0,741,1,355
C01972,CLI01616,2026-02-01,0,24,75.07,2448.12,Loja física,83,0.030664346518961487,1,2,1559.16,1,0,0,1,239.0,2,2,0,0,0,0.0,0.0,0,0,,,0,0,0,0,783,1,83
C01973,CLI00549,2026-01-18,0,10,68.12,2055.74,Televendas,173,0.033136486131514695,6,6,1039.4950000000001,3,1,1,1,160.0,5,5,0,1,1,0.2,0.4,2,2,2.0,2.0,0,0,0,0,770,1,175
C01974,CLI00230,2026-01-25,1,18,162.91,1973.6,Televendas,293,0.08254458856911229,3,4,743.385,2,0,2,0,310.0,9,9,0,4,4,0.4444444444444444,3.7777777777777777,24,34,8.5,24.0,1,0,2,0,773,1,294
C01975,CLI01127,2025-05-11,0,10,523.15,3079.31,Loja física,293,0.1698919563148887,1,2,434.245,0,1,0,1,359.0,9,9,0,1,1,0.1111111111111111,1.7777777777777777,16,16,16.0,16.0,0,0,0,0,672,1,296
C01976,CLI02584,2026-02-06,1,10,203.93,4598.04,Site,293,0.04435150629398613,1,0,,0,0,0,0,,9,9,0,2,2,0.2222222222222222,0.4444444444444444,2,4,2.0,2.0,0,0,0,0,764,1,293
C01977,CLI02359,2025-08-01,0,10,121.02,3877.94,Site,293,0.03120729046865088,2,1,361.68,0,0,1,0,529.0,9,9,0,1,1,0.1111111111111111,0.2222222222222222,2,2,2.0,2.0,0,0,0,0,781,1,294
C01978,CLI01947,2026-01-14,0,18,90.06,2497.23,Televendas,83,0.036063958866423995,2,2,726.96,2,0,0,0,795.0,2,2,0,0,0,0.0,0.0,0,0,,,0,0,0,0,783,1,85
C01979,CLI01892,2026-01-14,0,18,99.0,4796.15,Loja física,263,0.020641556248240777,3,4,681.1750000000001,1,1,0,2,78.0,8,8,0,2,2,0.25,0.375,2,3,1.5,2.0,0,0,1,0,705,1,265
C01980,CLI01005,2026-01-17,0,10,140.79,4353.16,Loja física,113,0.03234202280642108,1,0,,0,0,0,0,,3,3,0,3,3,1.0,15.0,23,45,15.0,23.0,0,0,0,0,702,1,116
C01981,CLI01049,2026-01-13,0,12,181.02,1626.8,Site,113,0.11127366609294322,2,4,1684.0125,0,0,2,2,255.0,3,3,0,1,1,0.3333333333333333,0.6666666666666666,2,2,2.0,2.0,0,0,0,0,774,1,115
C01982,CLI02152,2025-06-13,0,12,432.79,1952.5,Loja física,353,0.2216594110115237,1,2,1163.19,2,0,0,0,136.0,11,11,0,6,6,0.5454545454545454,8.636363636363637,22,95,15.833333333333334,22.0,0,0,0,1,534,1,356
C01983,CLI00104,2025-10-01,1,10,411.44,2127.95,Loja física,293,0.19335040766935316,1,1,153.61,0,1,0,0,773.0,9,9,0,7,7,0.7777777777777778,10.666666666666666,20,96,13.714285714285714,20.0,0,0,1,0,555,1,294
C01984,CLI00762,2026-01-26,1,18,152.71,4694.77,Loja física,323,0.03252768506231402,2,2,795.135,0,1,1,0,840.0,10,10,0,6,6,0.6,5.6,16,56,9.333333333333334,16.0,0,0,0,0,507,1,326
C01985,CLI01153,2025-10-24,0,6,309.42,5217.8,Loja física,173,0.059300854766376636,1,0,,0,0,0,0,,5,5,0,1,1,0.2,0.2,1,1,1.0,1.0,1,0,0,0,785,1,173
C01987,CLI00548,2026-01-19,1,12,208.42,3133.8,Loja física,233,0.06650711596145255,4,5,659.42,0,2,0,3,167.0,7,7,0,1,1,0.14285714285714285,0.42857142857142855,3,3,3.0,3.0,0,0,0,0,473,1,235
C01988,CLI00249,2026-02-02,0,18,82.3,3789.92,Loja física,233,0.021715497952463376,1,2,659.895,0,0,1,1,770.0,7,7,0,1,1,0.14285714285714285,0.2857142857142857,2,2,2.0,2.0,0,0,0,0,810,1,233
C01990,CLI00973,2025-10-20,0,10,267.95,2719.77,Site,293,0.09851936009294904,2,1,2437.87,0,1,0,0,406.0,9,9,0,4,4,0.4444444444444444,0.5555555555555556,2,5,1.25,2.0,0,1,0,0,788,1,295
C01991,CLI00279,2025-07-12,0,10,90.73,4781.05,Loja física,293,0.018977002959600926,2,1,434.65,0,0,0,1,873.0,9,9,0,3,3,0.3333333333333333,0.5555555555555556,2,5,1.6666666666666667,2.0,0,0,0,0,814,1,296
C01992,CLI02238,2026-01-22,1,12,263.17,1410.3,Televendas,203,0.18660568673331918,3,5,653.824,2,0,1,2,78.0,6,6,0,6,6,1.0,12.166666666666666,21,73,12.166666666666666,21.0,1,0,1,0,658,1,204
C01993,CLI00579,2025-12-10,0,18,66.84,3423.35,Loja física,533,0.019524734543648767,1,2,803.685,0,1,1,0,172.0,17,17,0,4,4,0.23529411764705882,1.2352941176470589,15,21,5.25,15.0,0,0,0,0,700,1,536
C01994,CLI00405,2026-01-19,0,12,157.11,2095.43,Loja física,263,0.0749774509289263,3,1,1219.38,0,1,0,0,349.0,8,8,0,2,2,0.25,3.25,25,26,13.0,25.0,0,0,0,0,619,1,266
C01995,CLI01011,2025-09-19,1,6,495.18,2590.19,Site,173,0.1911751647562534,1,1,549.77,1,0,0,0,58.0,5,5,0,5,5,1.0,5.2,9,26,5.2,9.0,1,1,1,0,508,1,174
C01996,CLI01851,2025-10-16,1,6,148.64,1597.88,Loja física,173,0.09302325581395347,2,4,1464.1125,3,0,0,1,209.0,5,5,0,3,3,0.6,7.0,24,35,11.666666666666666,24.0,0,0,0,0,705,1,175
C01997,CLI02213,2025-08-27,1,10,456.16,2559.94,Loja física,293,0.17819167636741487,1,1,741.71,0,0,0,1,455.0,9,9,0,5,5,0.5555555555555556,7.555555555555555,25,68,13.6,25.0,0,0,0,0,626,1,295
C01998,CLI02097,2026-01-15,0,18,126.17,2687.44,Televendas,83,0.046948024886136995,3,2,706.655,1,0,1,0,248.0,2,2,0,1,1,0.5,10.0,20,20,20.0,20.0,0,0,0,0,672,1,84
C01999,CLI02077,2025-04-01,0,6,260.11,6253.92,Loja física,173,0.04159151380254305,1,0,,0,0,0,0,,5,5,0,4,4,0.8,6.4,14,32,8.0,14.0,0,0,0,0,594,1,176
C02000,CLI00628,2026-01-26,0,12,72.25,2843.38,Loja física,113,0.025409899485823208,1,2,503.06,0,0,1,1,22.0,3,3,0,0,0,0.0,0.0,0,0,,,0,0,0,0,858,1,114
C02001,CLI02485,2024-12-06,0,6,700.63,3143.62,Loja física,173,0.22287362976441175,1,2,1282.1399999999999,0,0,2,0,58.0,5,5,0,4,4,0.8,9.8,21,49,12.25,21.0,1,2,0,0,654,1,176
C02002,CLI01413,2025-05-27,0,10,125.85,2201.18,Site,293,0.05717387946465078,2,2,539.475,0,1,0,1,147.0,9,9,0,8,8,0.8888888888888888,11.0,24,99,12.375,24.0,0,0,0,0,544,1,295
C02003,CLI02093,2026-01-22,1,10,420.08,3871.21,Site,203,0.10851387550662454,2,0,,0,0,0,0,,6,6,0,3,3,0.5,7.166666666666667,19,43,14.333333333333334,19.0,0,0,3,1,617,1,206
C02004,CLI00601,2026-01-08,1,6,226.03,2706.17,Site,173,0.08352394712822919,1,3,385.91333333333336,1,0,0,2,205.0,5,5,0,3,3,0.6,4.2,17,21,7.0,17.0,0,0,0,0,563,1,176
C02005,CLI02523,2025-06-13,1,6,416.26,1927.49,Loja física,173,0.2159596158734935,2,2,394.495,0,1,1,0,378.0,5,5,0,4,4,0.8,6.0,14,30,7.5,14.0,1,0,0,0,737,1,173
C02006,CLI02303,2026-01-06,0,6,256.57,3100.19,Site,173,0.08275944377602663,1,1,2085.83,0,0,0,1,435.0,5,5,0,1,1,0.2,0.4,2,2,2.0,2.0,1,0,0,0,759,1,174
C02007,CLI02523,2025-11-26,0,6,550.03,3335.7,Loja física,173,0.16489192673202027,2,3,749.9966666666666,1,1,1,0,54.0,5,5,0,5,5,1.0,12.0,21,60,12.0,21.0,0,0,0,1,770,1,175
C02008,CLI01928,2026-01-31,1,10,242.26,4120.02,Loja física,173,0.05880068543356585,1,0,,0,0,0,0,,5,5,0,1,1,0.2,2.2,11,11,11.0,11.0,0,0,0,0,795,1,176
C02009,CLI01264,2026-01-10,1,12,73.53,1932.99,Loja física,203,0.038039513913677776,1,0,,0,0,0,0,,6,6,0,3,3,0.5,1.5,7,9,3.0,7.0,0,2,0,1,529,1,205
C02010,CLI01485,2025-10-03,0,12,319.25,2769.59,Loja física,353,0.11526976917161023,2,0,,0,0,0,0,,11,11,0,4,4,0.36363636363636365,4.090909090909091,25,45,11.25,25.0,0,0,0,1,662,1,355
C02011,CLI01232,2026-01-24,1,18,251.57,2889.92,Loja física,83,0.08705085261875761,1,0,,0,0,0,0,,2,2,0,1,1,0.5,1.5,3,3,3.0,3.0,0,0,0,0,585,1,83
C02012,CLI01390,2026-01-28,1,12,132.32,2419.47,Site,323,0.05468966343868699,3,4,385.16499999999996,2,1,0,1,168.0,10,10,0,7,7,0.7,7.3,26,73,10.428571428571429,26.0,0,0,1,0,702,1,325
C02013,CLI02682,2026-01-31,0,18,139.68,1565.38,Loja física,263,0.08923072991861401,3,4,974.1975,0,2,2,0,33.0,8,8,0,3,3,0.375,6.0,24,48,16.0,24.0,1,0,0,0,775,1,263
C02014,CLI00636,2026-01-09,0,18,183.27,2432.41,Site,83,0.07534502818192658,3,4,663.1025,1,0,2,1,79.0,2,2,0,0,0,0.0,0.0,0,0,,,0,0,0,0,800,1,84
C02015,CLI01079,2025-09-29,0,12,66.24,4317.92,Loja física,353,0.015340719605736094,2,5,990.926,1,1,3,0,259.0,11,11,0,2,2,0.18181818181818182,1.3636363636363635,14,15,7.5,14.0,0,0,0,0,762,1,353
C02016,CLI01886,2026-01-16,0,18,195.42,2762.04,Televendas,263,0.07075205283051657,3,3,560.0566666666667,1,1,1,0,396.0,8,8,0,5,5,0.625,6.75,18,54,10.8,18.0,0,1,0,0,680,1,266
C02017,CLI02707,2026-01-10,1,10,194.57,1983.76,Site,143,0.09808142113965398,2,2,1573.965,0,1,0,1,410.0,4,4,0,3,3,0.75,12.0,24,48,16.0,24.0,0,1,0,0,497,1,146
C02018,CLI00137,2026-01-27,0,12,181.01,3680.98,Loja física,233,0.04917440464224201,4,2,1703.0,1,0,1,0,324.0,7,7,0,3,3,0.42857142857142855,5.571428571428571,23,39,13.0,23.0,0,2,0,1,649,1,235
C02019,CLI00256,2026-01-31,1,24,25.34,1777.0,Site,413,0.014259988745075971,1,3,609.99,1,0,2,0,277.0,13,13,0,8,8,0.6153846153846154,8.153846153846153,21,106,13.25,21.0,0,0,0,0,518,1,416
C02020,CLI02208,2026-01-28,0,18,222.0,3278.34,Loja física,173,0.06771719833818335,2,5,1046.904,1,1,2,1,315.0,5,5,0,4,4,0.8,11.8,26,59,14.75,26.0,0,0,1,0,876,1,174
C02021,CLI01201,2026-02-01,1,12,226.16,900.0,Loja física,83,0.2512888888888889,1,0,,0,0,0,0,,2,2,0,2,2,1.0,22.0,24,44,22.0,24.0,0,0,0,0,496,1,83
C02022,CLI01196,2026-01-21,1,18,101.19,4361.82,Site,503,0.02319903159690221,3,3,632.5333333333333,0,0,1,2,304.0,16,16,0,8,8,0.5,7.1875,22,115,14.375,22.0,0,0,0,0,764,1,506
C02023,CLI02521,2025-07-04,0,12,158.68,3025.78,Site,353,0.05244267593810521,1,5,1139.482,3,0,2,0,277.0,11,11,0,5,5,0.45454545454545453,3.909090909090909,17,43,8.6,17.0,1,1,0,0,640,1,356
C02024,CLI00148,2026-01-29,1,10,188.35,1908.18,Loja física,203,0.09870662096867171,3,3,2392.7966666666666,1,1,1,0,287.0,6,6,0,3,3,0.5,0.6666666666666666,2,4,1.3333333333333333,2.0,0,0,0,0,739,1,204
C02025,CLI02000,2025-08-12,1,6,496.8,3569.48,Televendas,173,0.13917993657339445,3,7,853.4142857142857,1,2,2,2,262.0,5,5,0,2,2,0.4,4.8,22,24,12.0,22.0,1,0,1,0,546,1,176
C02026,CLI00952,2026-01-06,0,10,163.73,2577.89,Site,293,0.06351318326228039,2,0,,0,0,0,0,,9,9,0,1,1,0.1111111111111111,1.6666666666666667,15,15,15.0,15.0,0,1,0,0,775,1,294
C02028,CLI01057,2026-01-08,1,12,222.1,3150.53,Site,203,0.07049607526352708,3,2,614.9449999999999,0,0,1,1,693.0,6,6,0,3,3,0.5,4.666666666666667,24,28,9.333333333333334,24.0,1,0,0,0,705,1,204
C02029,CLI01561,2025-09-06,0,10,177.37,3180.58,Loja física,293,0.055766558300687295,1,1,744.04,0,0,0,1,572.0,9,9,0,2,2,0.2222222222222222,1.6666666666666667,14,15,7.5,14.0,1,1,0,0,680,1,295
C02030,CLI00669,2026-01-26,0,24,40.15,4471.16,Televendas,233,0.008979772586979665,2,3,853.89,0,1,1,1,154.0,7,7,0,4,4,0.5714285714285714,3.2857142857142856,18,23,5.75,18.0,0,0,0,0,743,1,235
C02031,CLI00503,2026-01-23,0,18,41.6,3722.38,Televendas,143,0.011175645689048405,6,6,1320.81,0,3,2,1,220.0,4,4,0,2,2,0.5,1.0,3,4,2.0,3.0,0,0,0,0,710,1,145
C02032,CLI01525,2026-01-18,1,24,117.69,4395.38,Loja física,113,0.02677584190672934,1,3,1453.8266666666666,1,0,0,2,233.0,3,3,0,1,1,0.3333333333333333,2.3333333333333335,7,7,7.0,7.0,0,0,0,0,610,1,114
C02033,CLI01275,2025-06-15,0,10,156.81,981.62,Loja física,293,0.15974613394185122,2,4,608.5925,1,0,2,1,108.0,9,9,0,4,4,0.4444444444444444,6.666666666666667,26,60,15.0,26.0,1,0,0,0,844,1,296
C02034,CLI01844,2026-01-28,0,18,174.38,4296.45,Site,443,0.04058699624108276,3,2,1682.745,1,1,0,0,1069.0,14,14,0,3,3,0.21428571428571427,2.9285714285714284,25,41,13.666666666666666,25.0,1,0,0,0,884,1,444
C02035,CLI01390,2026-01-24,1,24,187.76,4536.2,Loja física,263,0.041391473039107625,3,4,385.16499999999996,2,1,0,1,164.0,8,8,0,5,5,0.625,2.375,8,19,3.8,8.0,0,1,0,0,701,1,266
C02036,CLI01487,2026-02-01,1,18,56.42,2303.32,Loja física,173,0.024495076671934426,1,0,,0,0,0,0,,5,5,0,3,3,0.6,7.0,17,35,11.666666666666666,17.0,1,0,1,0,532,1,175
C02038,CLI00424,2026-01-12,0,24,123.13,3128.28,Site,323,0.03936028744230056,3,5,766.866,0,4,0,1,176.0,10,10,0,4,4,0.4,4.6,23,46,11.5,23.0,2,1,0,0,527,1,323
C02039,CLI00162,2026-01-30,0,18,100.91,1758.11,Loja física,323,0.057396863677471835,2,3,671.2066666666667,0,0,1,2,663.0,10,10,0,1,1,0.1,0.1,1,1,1.0,1.0,0,0,0,0,777,1,326
C02040,CLI02318,2025-12-08,0,12,167.69,2633.38,Loja física,353,0.0636786183535988,2,2,356.29999999999995,0,0,2,0,223.0,11,11,0,2,2,0.18181818181818182,1.9090909090909092,20,21,10.5,20.0,0,0,0,0,679,1,355
C02041,CLI01952,2025-04-08,0,6,220.44,4941.13,Televendas,173,0.044613276720102485,2,2,433.675,1,0,0,1,49.0,5,5,0,1,1,0.2,0.4,2,2,2.0,2.0,0,0,0,0,505,1,175
C02043,CLI02195,2025-08-15,1,12,439.95,2434.5,Loja física,353,0.1807147258163894,1,1,470.88,1,0,0,0,178.0,11,11,0,10,10,0.9090909090909091,13.818181818181818,24,152,15.2,24.0,1,0,1,0,531,1,354
C02044,CLI02725,2025-11-09,1,10,97.37,2723.44,Loja física,293,0.03575257762241871,2,1,2463.5,0,1,0,0,642.0,9,9,0,4,4,0.4444444444444444,4.666666666666667,21,42,10.5,21.0,0,0,0,0,759,1,294
C02045,CLI01031,2026-01-09,1,6,386.14,2216.09,Loja física,143,0.17424382583739828,2,1,853.54,0,1,0,0,226.0,4,4,0,4,4,1.0,20.0,26,80,20.0,26.0,0,1,0,0,507,1,146
C02046,CLI01559,2026-01-16,1,24,159.91,2080.9,Site,293,0.07684655677831707,1,1,759.54,0,1,0,0,894.0,9,9,0,3,3,0.3333333333333333,1.8888888888888888,9,17,5.666666666666667,9.0,0,2,0,0,639,1,294
C02047,CLI00159,2026-01-31,0,18,100.84,3554.57,Site,263,0.028369113563665928,2,4,514.6375,1,2,0,1,295.0,8,8,0,5,5,0.625,5.875,20,47,9.4,20.0,0,1,0,0,778,1,264
C02048,CLI02464,2026-01-22,0,18,57.7,2108.33,Loja física,143,0.027367632201790046,2,5,1093.17,2,0,1,2,83.0,4,4,0,1,1,0.25,5.0,20,20,20.0,20.0,0,1,0,0,696,1,143
C02049,CLI00530,2025-08-21,1,12,103.16,1735.83,Televendas,353,0.059429782870442385,2,3,1157.99,1,0,2,0,707.0,11,11,0,2,2,0.18181818181818182,0.9090909090909091,8,10,5.0,8.0,0,0,0,0,736,1,355
C02051,CLI00840,2026-02-03,1,12,131.01,6182.14,Loja física,173,0.02119169090315004,1,1,1170.87,0,1,0,0,770.0,5,5,0,3,3,0.6,8.2,19,41,13.666666666666666,19.0,0,0,0,0,601,1,174
C02052,CLI01260,2025-09-08,0,12,81.9,2159.08,Loja física,353,0.03793282323952795,4,3,506.54333333333335,1,1,0,1,294.0,11,11,0,2,2,0.18181818181818182,0.2727272727272727,2,3,1.5,2.0,1,0,2,0,656,1,353
C02053,CLI00073,2025-11-23,0,10,83.85,8729.88,Loja física,293,0.009604943023271797,2,0,,0,0,0,0,,9,9,0,1,1,0.1111111111111111,0.2222222222222222,2,2,2.0,2.0,0,0,0,0,614,1,296
C02054,CLI02160,2025-06-07,0,12,150.6,2734.03,Televendas,353,0.05508352139515659,1,2,1113.035,2,0,0,0,219.0,11,11,0,3,3,0.2727272727272727,1.9090909090909092,19,21,7.0,19.0,0,0,0,0,785,1,356
C02055,CLI01607,2025-09-18,1,10,150.64,4252.2,Loja física,293,0.03542636752739758,1,1,521.67,0,0,1,0,697.0,9,9,0,3,3,0.3333333333333333,7.222222222222222,26,65,21.666666666666668,26.0,1,0,1,0,545,1,295
C02056,CLI01653,2026-02-06,0,10,390.68,3085.05,Loja física,263,0.12663652128814767,1,1,1586.07,0,0,0,1,490.0,8,8,0,2,2,0.25,3.375,14,27,13.5,14.0,0,0,1,1,618,1,265
C02057,CLI00413,2026-01-26,1,24,79.68,5316.16,Loja física,233,0.014988262204297841,3,6,640.8816666666667,1,3,2,0,95.0,7,7,0,5,5,0.7142857142857143,3.857142857142857,12,27,5.4,12.0,0,0,1,0,667,1,236
C02058,CLI02667,2026-02-05,0,12,252.22,6283.69,Loja física,173,0.040138835620471415,1,5,1017.32,2,2,1,0,84.0,5,5,0,1,1,0.2,0.2,1,1,1.0,1.0,0,0,1,0,747,1,174
C02059,CLI01734,2026-01-10,0,24,105.22,2510.29,Televendas,203,0.0419154759011907,5,6,1092.5716666666667,2,2,2,0,92.0,6,6,0,2,2,0.3333333333333333,0.3333333333333333,1,2,1.0,1.0,0,0,1,0,820,1,204
C02060,CLI02699,2025-12-29,0,12,139.14,2450.07,Loja física,353,0.056790214157146524,2,5,537.304,3,0,2,0,206.0,11,11,0,7,7,0.6363636363636364,9.909090909090908,26,109,15.571428571428571,26.0,0,0,1,0,643,1,355
C02061,CLI00944,2025-11-02,1,10,181.7,1756.51,Site,293,0.10344376063899437,3,3,1160.5933333333332,2,1,0,0,54.0,9,9,0,4,4,0.4444444444444444,2.4444444444444446,15,22,5.5,15.0,1,0,1,0,790,1,296
C02062,CLI02524,2026-01-28,1,18,75.36,2215.54,Loja física,233,0.03401428094279498,2,3,568.5300000000001,1,0,0,2,41.0,7,6,1,4,3,0.5714285714285714,10.571428571428571,26,74,17.0,26.0,0,1,0,0,738,1,234
C02063,CLI00844,2025-10-04,0,6,406.06,6286.94,Loja física,173,0.06458785991277156,1,2,897.185,0,1,1,0,172.0,5,5,0,2,2,0.4,0.4,1,2,1.0,1.0,0,0,0,0,872,1,173
C02064,CLI00473,2025-12-27,1,18,149.59,2622.04,Loja física,533,0.05705099845921496,2,6,1403.2883333333332,1,1,1,3,324.0,17,17,0,6,6,0.35294117647058826,3.0,23,51,8.5,23.0,0,0,0,0,582,1,535
C02065,CLI02064,2025-07-13,0,6,198.75,7121.45,Loja física,173,0.027908642200675425,1,2,468.04999999999995,0,1,1,0,533.0,5,5,0,1,1,0.2,0.2,1,1,1.0,1.0,1,0,0,0,895,1,173
